ID,HPRICE1,HSIZE,HNBATHR,HFLOOR,BUILDY,D_PMSP,D_PCBD
9234,9830,63,1,6,1990,952.2759648,852
9236,8030,58,1,3,1990,971.0721153,860
9237,8680,71.5,1,4,1993,1013.91793,929
9239,9580,80,1,7,1999,1029.090799,937
9240,8180,42.1,1,4,1987,1021.617038,956
9241,8900,73,1,6,1989,1032.51748,950
9242,9440,81,1,7,1998,1031.674207,947
9243,10790,110,2,1,2000,838.8724256,995
9244,9450,175,2,6,2003,831.0840369,992
9245,11280,42.7,1,9,2007,753.8251624,495
9247,24900,163,2,12,2009,485.6106429,649
9249,9600,56,1,7,1997,586.9426082,557
9252,9400,63,1,4,1993,1209.643995,906
9254,11830,141,1,30,2009,1348.201043,718
9258,10250,102,1,5,1997,708.7829697,676
9260,8520,56.44,1,7,1996,701.9056118,681
9261,8260,68,1,3,1986,552.5271321,926
9263,8670,65,1,2,1988,563.8084755,930
9264,7640,63,1,2,1985,310.3031257,790
9267,9180,53,1,2,1985,648.8213435,636
9268,10180,161,1,2,1999,642.2926716,623
9270,9830,70.06,1,3,1986,494.2912573,390
9273,10550,113,1,9,2002,230.5445258,395
9274,9230,45,1,3,1988,417.396878,619
9278,8000,60,1,5,1997,2400.718366,1423
9280,8130,51,1,4,1998,1878.352671,1245
9281,8710,50,1,7,2000,1873.180645,1252
9282,8380,50.5,1,6,2000,1867.288526,1266
9284,8330,93.99,1,8,2000,1973.184698,1214
9285,9420,98,1,9,2002,1973.000577,1198
9288,8200,136,2,1,2006,1493.235466,982
9289,8160,135.21,2,10,2007,1113.947565,1089
9290,7970,112.2,1,5,2007,1112.447919,1099
9291,8620,65,1,5,1990,1305.018907,987
9292,8730,71,1,3,1990,1317.887555,979
9293,8480,53,1,3,1995,1331.382422,971
9294,8620,54.25,1,4,1990,1031.989983,1001
9296,7810,108,1,7,1998,1110.434963,987
9297,8460,65.41,1,5,1989,985.6355864,988
9300,8290,86.5,1,1,1993,1035.516993,998
9307,9500,40,1,4,1995,1315.402027,1019
9308,8020,99,1,4,1995,1304.843536,1035
9309,9580,68,1,2,2002,1210.368685,1357
9313,11360,122,1,4,2007,935.484643,1479
9314,9610,101,1,7,2009,912.7279004,1469
9317,12370,85,1,1,2008,782.9549639,1430
9319,10790,111.66,1,6,2008,723.430053,1427
9320,10850,111.59,1,8,2008,737.3776938,1394
9321,10790,111.59,1,4,2008,737.0858057,1392
9323,10600,93.95,1,4,2008,665.6318416,1516
9324,11160,136.31,2,8,2008,603.3938307,1483
9331,11580,201.81,2,2,2008,698.2442658,1436
9333,11580,136.36,2,5,2008,566.4547692,1562
9334,11260,167.89,2,2,2008,583.4412848,1436
9335,11660,136.36,2,5,2008,585.449524,1532
9337,12030,133.69,2,6,2008,656.3059911,1530
9338,11450,164.6,2,2,2008,659.1014116,1448
9343,11450,133.69,2,5,2008,590.280312,1399
9344,11210,133.69,2,2,2008,612.5280224,1389
9347,12630,98.6,1,7,2009,560.1118326,1387
9350,12750,137.63,2,2,2009,638.0545041,1358
9351,13160,94.12,1,6,2009,669.3317308,1390
9355,12560,98.05,1,7,2009,601.3343879,1363
9359,12450,114.54,1,10,2009,759.3434915,1449
9361,11010,121,1,3,2008,626.3157588,1477
9362,11460,93,1,8,2008,628.712893,1478
9363,12480,93.16,1,3,2009,618.8641655,1485
9364,12500,95.28,1,8,2006,612.9167219,1434
9366,12080,96,1,8,2007,633.1216032,1485
9368,11790,91,1,10,2010,483.3666312,1107
9372,15070,303,3,10,2008,813.4744233,1210
9373,9460,46,1,3,1996,528.0717788,1037
9375,8780,64.84,1,5,2000,570.4888154,1057
9379,10630,140.44,2,2,2010,548.1880315,1837
9380,11410,302.3,3,18,2010,606.0904401,1861
9383,8240,46,1,6,1990,788.1589279,793
9385,9600,105.23,1,1,2000,1425.862807,1162
9389,10830,138,2,3,2008,1048.980203,1589
9392,13160,109.21,1,2,2010,880.3652271,1646
9393,13110,109.21,1,1,2010,862.0912432,1661
9394,13470,109.21,1,2,2010,949.8249272,1600
9397,13100,150.98,2,9,2010,882.1938469,1666
9399,13110,109.21,1,3,2010,855.2664973,1669
9401,13390,148.42,2,8,2010,919.3614988,1633
9402,13160,149.07,2,4,2010,912.2605197,1638
9403,13610,109.21,1,4,2010,961.2568683,1595
9405,8990,138,2,3,2008,999.8395535,1596
9408,9660,100.08,1,1,2008,692.7362542,1596
9410,9740,49,1,4,2005,1836.08215,1215
9412,10000,43,1,2,2006,1802.45761,1249
9413,9330,85.59,1,5,2000,1534.163639,1065
9415,10090,75,1,6,2000,1574.372397,1084
9419,9170,80.48,1,5,1995,844.4226096,1023
9420,9140,65.12,1,6,1998,844.1074535,937
9421,9090,65,1,6,1999,789.9780164,1028
9424,9410,65,1,3,1998,906.574463,712
9426,8860,57,1,1,1988,683.1803002,717
9427,8660,58,1,1,1990,593.1337947,667
9431,9110,43,1,4,1990,557.8482073,647
9436,8680,79,1,7,1999,1287.816387,1222
9438,10130,76,1,4,1998,708.3235813,648
9439,8860,98,1,6,1998,698.00478,647
9442,8580,45.62,1,5,1995,980.2182549,793
9443,9510,38.75,1,1,1989,1114.692742,791
9444,8640,59,1,5,1990,1157.205364,833
9448,10450,36,1,2,2007,1284.743997,1155
9450,10310,67,1,1,2005,446.935547,934
9451,6870,94,1,8,2006,134.8907157,781
9452,7390,100,1,16,2006,167.5936296,779
9453,14300,50,2,15,2009,219.7856588,819
9454,7890,101.61,1,8,2008,1104.675068,1176
9459,7600,76.19,1,4,2008,1091.575759,1174
9460,10710,81.93,1,9,2008,1107.484654,1155
9462,10920,84.47,1,9,2008,1124.734791,1181
9463,10410,81.83,1,4,2008,1144.378252,1177
9464,10820,85,1,7,2008,1107.949313,1216
9465,10910,102,1,3,2009,1118.458016,1184
9468,6650,208,2,2,2001,462.7928282,812
9470,8570,70,1,5,1988,1560.2062,1049
9473,8680,55,1,6,1992,371.6669895,981
9478,9060,84.32,1,2,1990,1522.603013,1091
9480,8630,64,1,5,1995,1494.492433,1107
9481,12490,132.01,2,15,2009,444.2372933,1141
9482,12240,86.52,1,8,2009,444.4894247,1150
9486,12300,84.91,1,7,2009,412.3403908,1448
9488,8350,88.69,1,6,2009,371.521458,1407
9490,10770,81,1,2,1998,498.3469932,946
9493,9410,46,1,3,1998,472.8671946,966
9495,6170,158.98,1,4,1995,1101.279604,1355
9496,7610,141,2,3,1999,1109.458924,1384
9497,7440,141.03,2,3,2000,1143.917513,1552
9499,9190,80,1,2,2000,816.5058503,730
9503,9190,76.5,1,6,1999,896.4466617,856
9506,10740,142,2,9,2004,276.9255211,1052
9514,10950,121,1,2,2010,753.0874638,1292
9521,10290,56.96,1,7,2008,208.206328,1477
9522,10760,48,1,13,2008,190.9079517,928
9525,8170,53,1,3,1996,1366.200853,1142
9527,8130,64.8,1,5,1998,1328.321241,1148
9528,10170,99.19,1,5,2001,812.3157099,1066
9529,9330,65,1,6,2001,773.3581257,1059
9531,12110,96.32,1,8,2004,1356.46195,1058
9533,10500,143,2,5,2005,1326.673483,1033
9534,8300,44,1,6,1990,849.1372702,825
9536,9900,76,1,1,1998,872.1530639,829
9538,9160,112,2,8,2000,634.4191084,690
9549,12310,111.12,1,2,2008,1259.187043,1127
9550,12060,133.23,1,2,2008,1260.762945,1123
9552,14790,61.86,1,2,2008,1255.15399,1121
9563,9920,115.18,1,3,2002,1612.089288,1152
9564,9930,56,1,18,2006,582.4355384,1438
9566,11240,101,1,25,2008,500.1535057,1369
9568,12520,148.37,2,4,2010,407.8560317,1375
9571,11150,138.36,2,12,2007,717.0309303,1654
9572,10770,93.61,1,7,2007,709.795733,1668
9573,11400,126.17,1,8,2007,700.4668738,1442
9578,11520,135,2,3,2003,928.7703209,985
9580,9440,139,2,6,2005,918.9451633,961
9582,10930,110,1,4,2003,1441.67849,1047
9583,10530,125,2,9,2003,1442.502392,1084
9584,9710,95,2,2,2000,723.6259164,1093
9587,9490,87.58,1,10,2008,424.700636,1227
9588,9070,87.58,1,4,2008,445.7101146,1088
9589,10230,179.08,3,7,2008,519.6222933,1185
9592,8050,89.14,1,3,2008,473.2838208,1182
9593,9090,148.7,2,8,2008,520.1270191,1031
9594,8710,148.7,2,4,2008,539.4568057,1013
9596,8920,87.68,1,3,2008,605.7929651,1145
9597,15660,226.87,2,11,2009,592.5961556,1000
9598,12960,183.51,1,2,2009,626.6905092,996
9601,12110,157.27,2,11,2009,698.3085435,1014
9603,15210,176.1,3,2,2009,673.2575037,1040
9604,14040,43.98,1,13,2009,428.6470304,1203
9610,11010,208.37,3,7,2009,580.3899139,1195
9611,10250,143.08,2,3,2009,588.51052,1201
9615,11700,142.72,3,4,2009,694.1831246,1027
9616,12510,70.45,1,11,2009,407.5274722,1220
9619,12170,44,1,9,2010,436.5165453,1013
9620,12320,67,2,9,2010,385.4324835,1022
9622,10380,89.6,1,3,2004,1379.618474,894
9625,8410,93,1,7,1999,372.6641528,671
9628,11080,175.68,2,20,2005,452.2464004,678
9630,12750,127.97,1,6,2010,449.8213241,599
9632,14050,120.66,2,2,2010,468.5818985,682
9634,9750,140,2,2,2009,897.2899113,1568
9635,11540,146,2,4,2010,918.6844733,1553
9637,13790,142,2,4,2006,289.2531504,592
9638,11920,176,2,2,2008,340.5714933,591
9641,12380,112,2,1,2007,337.6096875,670
9642,9330,113,1,5,2001,887.6945111,1141
9643,9060,131,1,2,2002,831.4003893,1175
9646,9910,47.75,1,3,2006,799.472315,1534
9647,10870,188,2,4,2007,809.2431684,1568
9648,9570,80,1,7,1996,820.0259817,734
9649,10100,80,1,1,1998,832.8619183,754
9651,15410,77,2,11,2005,1084.183528,842
9652,13890,53,1,8,2008,1074.792641,854
9653,8200,55,1,2,1988,1120.588156,807
9654,9200,68,1,1,1988,1137.330331,832
9655,8840,35,1,5,1990,1156.550644,912
9658,9380,51,1,4,1998,823.0903039,722
9662,11100,136,2,7,2007,576.7308881,1752
9667,11780,231,3,12,2004,242.1431533,1072
9669,9870,119,1,11,2004,200.3451768,768
9670,8360,70,1,5,1990,1330.004253,1262
9671,8470,60,1,3,1991,1314.910968,1292
9672,8120,53.6,1,6,1995,1369.267098,1239
9673,8570,99,1,6,1998,1502.472104,980
9674,7440,141.03,1,3,1999,1551.410617,988
9679,9270,79.3,1,4,2000,117.1073912,708
9681,8780,64.8,1,5,2003,166.4841229,744
9682,10410,53,1,1,1988,627.0389142,651
9684,8140,55,1,6,1990,604.2780129,632
9685,10270,115,2,5,2003,716.4969409,1088
9686,11140,115,2,2,2004,667.6143868,1028
9688,12110,152.3,2,11,2005,945.1398205,853
9689,13290,152.3,2,12,2005,971.1980277,825
9690,13650,134,1,17,2006,928.452102,858
9691,10410,36.17,1,21,2004,535.7251575,880
9692,10460,93,1,20,2004,508.5009604,896
9693,11160,54,1,16,2005,531.7892027,879
9694,12990,138,2,10,2005,917.5057182,859
9695,11830,141,2,30,2009,977.5692157,820
9697,9280,64.1,1,1,2000,855.7221215,813
9701,9370,64,1,4,1998,740.8632178,1154
9702,10060,138,2,18,2000,418.3103263,876
9703,10730,181,2,24,2002,480.4623137,925
9704,9570,56,1,3,1997,976.7325703,884
9705,10070,60.08,1,1,1997,1006.787799,872
9707,10230,74,1,1,1998,1058.018194,824
9708,9000,133,2,1,1998,1080.743391,832
9711,8050,76,1,5,1998,1128.483482,880
9713,7890,45,1,5,1986,407.7216941,683
9714,8630,52,1,6,1996,380.9780926,692
9715,9890,108,1,4,2000,380.9915821,703
9716,8680,70.74,1,5,1994,891.1634652,839
9717,8600,50,1,7,1995,910.493205,944
9720,11840,141,2,1,2009,611.1578316,1450
9721,12510,95.28,1,8,2010,576.2731665,1445
9723,8290,55,1,5,1992,857.0187896,836
9724,8980,68,1,4,1996,848.6373185,862
9725,10450,108,1,4,2004,1523.408403,936
9727,10560,101,1,13,2005,1623.629525,998
9728,8020,69.94,1,4,1989,1199.890549,1031
9729,9490,59.5,1,4,1993,1206.954226,1403
9730,8970,63.6,1,1,1993,1215.065646,1388
9731,9040,59,1,3,1990,896.7989035,799
9732,8420,55,1,5,1992,928.5499196,800
9733,9330,85.59,2,5,2000,915.0667557,808
9739,9750,134.14,2,21,2007,472.4083677,1360
9741,8500,136.16,2,19,2007,539.5292502,1373
9742,7810,146.29,2,7,2007,558.4754031,1386
9743,11320,148,2,7,2009,501.0490336,1702
9745,8920,147,2,13,2010,520.2102369,1313
9747,9390,78,1,5,2001,1162.475208,1011
9748,9390,112,2,2,2001,1181.980832,1000
9749,8890,68.8,1,4,2002,2021.749966,1166
9751,10430,110,1,5,2004,1994.203011,1182
9752,9230,63.66,1,2,2000,1987.226689,1270
9753,9600,44,1,1,2001,2002.74353,1258
9754,9090,65,1,5,2002,1974.84994,1257
9755,9270,96.52,1,1,1993,1733.082527,1019
9756,8220,63,1,5,1996,1753.414688,1017
9757,9040,96,1,5,1998,1788.235257,1053
9758,9310,82,1,3,1995,1915.692082,1169
9759,8230,52.5,1,2,1998,1913.103979,1191
9760,8450,57,1,5,2000,1847.636,1195
9764,7970,80.87,1,4,1998,1814.376851,1125
9766,8260,95,1,1,2000,1846.507244,1102
9769,8730,74,1,6,1999,1682.024381,1002
9771,9670,64.5,1,5,2000,1768.107788,1102
9774,9850,86,1,2,2002,1583.073165,1152
9778,13420,255.68,4,18,2010,439.2327148,1137
9781,10090,140,1,18,2005,392.6248807,1092
9785,12410,107,1,5,2010,672.3946757,1659
9786,10420,95,1,5,2002,1884.120443,1068
9789,17230,195.9,2,31,2005,366.6456024,1420
9791,18560,196,1,23,2006,358.6313152,1456
9794,12730,173,1,5,2010,1159.906235,1744
9797,9140,65.12,1,6,1996,874.5607081,913
9801,11170,77,1,9,2008,562.5978095,1494
9802,10020,91,1,12,2010,595.2149575,1470
9805,12250,87,1,8,2005,1714.329352,1205
9810,8290,99.1,1,3,2000,2571.940096,1258
9811,10110,161,2,6,2000,815.774883,868
9812,7750,165,2,5,2001,854.9324058,846
9814,7850,171,1,6,2007,1594.669268,1079
9819,9280,95,1,9,2008,406.3617798,1507
9820,7930,88.25,1,15,2010,421.059117,1538
9821,8570,67,1,6,1988,1073.182921,896
9822,9200,68,1,4,1988,1087.081875,913
9823,8190,48,1,6,1990,1090.769591,908
9827,9510,82,1,2,2000,1919.313204,1121
9830,9310,34,1,6,2006,404.9767978,1200
9831,9060,39,1,8,2007,362.5575489,1186
9833,7300,128.98,1,15,2009,620.921728,1615
9834,7300,127.95,1,5,2009,598.5308417,1630
9835,7300,128.99,1,13,2009,579.7898783,1634
9836,7300,127.96,2,11,2009,592.3842929,1626
9837,7300,128.98,1,13,2009,643.4613146,1588
9838,7300,127.95,2,7,2009,651.4604331,1584
9839,7840,128.98,1,13,2009,528.7761868,1804
9840,7510,127.95,2,9,2009,518.1787325,1796
9842,7630,84.98,1,8,2009,549.8548683,1656
9843,12010,128.1,1,13,2009,534.9267063,1808
9846,11130,84.99,1,9,2009,553.4018175,1666
9849,11110,92,1,12,2009,839.9046299,1388
9851,12590,132,2,4,2009,841.8341838,1415
9852,11020,102,1,13,2004,659.924572,822
9853,11030,103,1,13,2006,634.8115733,666
9856,9410,142,2,3,2006,977.7937435,1212
9859,9310,127,2,8,2007,1116.989585,1246
9860,10040,125.89,2,4,2008,1132.935087,1273
9863,7440,251,2,6,2008,806.4525326,1113
9867,8960,76,1,2,2003,1424.92755,1369
9868,9290,131,1,7,2004,1385.535163,1379
9871,9680,92,1,4,2007,972.1744807,1252
9872,9640,123.12,2,3,2003,1418.590052,1107
9873,9820,134,1,10,2004,1458.975982,1133
9876,10670,98,1,2,2000,817.6456022,786
9877,9010,67.7,1,1,2001,851.5058841,765
9879,17720,138.54,2,14,2004,762.0460848,1648
9882,9760,68.3,1,4,1996,934.4555275,802
9883,8680,55,1,6,1997,885.3547593,779
9884,10710,89,1,6,2010,567.6338948,708
9888,10850,85,1,11,2006,812.0750317,1545
9891,11480,108,1,2,2005,275.2310302,958
9892,11320,134.42,2,2,2005,271.0995244,970
9893,10910,139.76,2,9,2007,1057.503779,1773
9895,7840,93.39,1,9,2007,971.3516613,1739
9896,9150,109.47,1,3,2007,988.1388148,1734
9898,7850,92.93,1,7,2007,1105.614809,1639
9899,8590,92.93,1,13,2007,1153.702791,1645
9900,8600,92.93,1,7,2007,1181.988638,1655
9902,8050,73.43,1,5,2007,1013.273012,1634
9903,9310,89.67,1,8,2007,993.8065978,1684
9904,9680,129.86,2,4,2007,1013.900571,1687
9906,9510,129.95,2,6,2007,1038.218158,1670
9908,11300,128.43,2,5,2009,1085.034285,1745
9910,11580,125.57,2,4,2009,1089.50528,1716
9911,11280,94,1,4,2008,1280.05067,1612
9917,10820,194.78,2,15,2008,259.5069321,1441
9920,9390,70.37,1,5,2008,80.8877894,1086
9921,9830,71.31,1,8,2008,199.5288748,1236
9928,8220,70.35,1,8,2008,152.7907212,1138
9929,8410,194.56,2,12,2008,304.0960292,1417
9930,8410,194.56,2,7,2008,288.6696792,1441
9932,10940,194.8,2,9,2009,194.7316534,1302
9933,11480,71,1,1,2009,152.3410664,1137
9935,13880,195,2,18,2009,222.1143073,1284
9938,8010,56.66,1,5,1990,891.2614111,784
9941,8700,59,1,4,1992,1081.70195,919
9942,9160,21,1,8,2007,797.9658027,759
9943,9180,26.5,1,9,2007,771.9746246,764
9948,7770,134.55,2,4,2007,688.6588788,1669
9949,10280,87.83,1,7,2007,655.087161,1396
9950,9880,115.79,1,4,2007,656.0728028,1402
9955,10490,127.77,2,9,2007,549.8548071,1337
9958,7930,96.66,1,6,2007,520.5882781,1371
9959,11540,133,2,8,2008,790.8527298,1746
9964,9360,92,1,18,2005,1525.957598,1063
9967,9820,226,2,17,2008,1773.626122,1256
9969,13150,128.25,2,18,2005,532.7761561,706
9970,14360,122,1,16,2006,572.5746032,701
9973,10480,63,2,12,2008,389.3549511,1320
9974,10340,96,1,4,1998,691.2114045,1012
9977,8490,62,1,2,1998,799.4744615,1197
9982,9480,67,1,6,2002,246.2741818,1702
9983,7970,81,1,2,2000,1570.932046,1243
9986,10400,76,1,5,1998,128.9434121,884
9989,11330,112.69,2,10,2006,467.9777322,1504
9990,10550,119,2,11,2007,428.7732752,1320
9991,10510,106,2,4,2008,389.4142177,1453
9992,9120,149.24,2,2,2008,513.2614682,1106
9994,8620,96.6,1,6,2008,550.3179857,1086
9996,11270,150.15,2,2,2008,435.4930834,1015
9999,7970,133.5,2,22,2008,582.3125478,1054
10001,7880,133.18,2,19,2008,488.3310254,1129
10002,8780,90.67,1,11,2008,479.874603,1138
10003,8020,136.15,2,22,2008,531.9414176,1092
10004,7810,142.58,2,10,2008,523.1037029,1100
10009,8050,143.6,2,15,2008,501.9011549,1114
10010,7960,149.24,2,10,2008,489.8309005,1121
10012,9860,138.22,2,7,2009,527.8926832,1205
10013,13090,219.8,2,25,2009,554.9891139,1117
10014,11490,91.94,1,5,2009,543.3176179,1113
10015,12400,248.86,4,25,2009,545.4999416,1154
10016,10200,137.15,2,2,2009,536.3662421,1152
10018,10200,137.15,2,3,2009,442.4373156,1215
10019,22330,141.6,2,18,2009,387.3946536,1207
10020,14560,151.27,2,2,2009,377.8086735,1062
10021,14190,141.6,2,18,2009,431.3134165,1176
10022,12510,151.27,2,2,2009,422.9910291,1179
10023,14860,147.1,2,18,2009,492.8662817,1145
10025,12590,97.29,1,22,2009,402.579063,1227
10028,12450,91.5,1,11,2009,405.9660493,1222
10029,14060,145.36,2,7,2009,499.3957241,1147
10030,14210,151.27,2,16,2009,420.2655361,1183
10031,14050,151.27,2,6,2009,434.0139619,1173
10032,16290,151.27,2,14,2009,381.1854278,1211
10033,16230,151.27,2,11,2009,374.8624485,1067
10036,11240,137.15,2,18,2009,537.5742205,1157
10039,12000,133.57,2,12,2009,540.0137195,1127
10040,11110,143.94,2,21,2009,500.2979386,1199
10041,10650,96.22,1,13,2009,489.0062,1201
10043,12690,133,2,19,2010,192.8345102,851
10044,13520,143.96,2,15,2010,258.0795455,882
10051,7690,47.1,1,2,1988,1232.588041,974
10053,8660,51,1,6,2009,1183.790909,940
10055,9110,55,1,1,1990,1289.721162,1020
10056,11710,55,1,4,2003,1213.934609,958
10057,8860,68.97,1,5,1990,982.6393183,830
10058,8110,47.29,1,2,1990,947.8139683,839
10059,8430,58,1,2,1992,1036.829065,831
10062,9410,69,1,2,1990,1385.718419,838
10063,6750,106,1,5,2002,1691.660438,1340
10065,8130,161.66,2,6,2004,1784.6522,1322
10066,9170,59.05,1,5,1986,738.1908901,702
10072,8050,128.89,2,5,2008,425.5452743,1058
10077,9960,86.59,1,8,2008,406.3101998,1003
10079,10120,116.12,2,16,2008,445.5065923,1015
10080,10000,127.58,2,4,2008,456.7829047,1005
10081,10230,118.88,1,16,2008,414.6084406,1029
10083,10300,116.91,1,14,2008,432.9353521,1065
10084,10190,109.11,1,6,2008,442.3080184,1075
10085,7330,77,1,11,2010,817.4266761,949
10086,11520,110,1,11,2010,841.5593146,949
10089,9810,88,1,4,2002,452.908847,957
10092,8580,76,1,4,1998,1434.625203,1025
10093,7690,80,1,4,2000,1476.42739,1030
10094,10730,80,1,2,2001,205.0867741,771
10096,9150,147,2,6,2001,165.8728321,743
10098,8510,50.56,1,6,1988,1226.764833,944
10102,9650,72,1,4,1995,437.1067502,651
10103,8200,48,1,5,1990,937.2441698,757
10104,9350,69,1,2,1990,967.1034606,824
10105,9910,79,1,1,1998,969.3857137,826
10108,8360,70,1,5,1990,876.1293001,763
10110,14520,139.63,2,2,2010,836.3801497,1675
10113,11080,224,3,18,2010,823.8761842,1654
10114,11070,145,2,18,2010,786.9099575,1636
10115,11090,174,2,18,2010,803.8095175,1632
10116,9370,136,2,15,2003,584.3681531,868
10120,9350,123,2,7,2008,417.8878919,579
10126,12270,82,1,5,2005,1762.134555,1154
10127,12390,131,2,18,2007,1768.214624,1167
10129,13070,124.63,2,5,2003,1600.153385,1177
10130,13030,125,2,5,2004,1524.369817,1140
10133,8360,42,1,3,1996,877.5326602,904
10134,9480,67,1,5,1997,900.4905864,900
10136,8860,77,1,6,1998,1940.286408,1157
10137,9400,61,1,3,2000,1986.770068,1168
10139,11710,101,1,15,2008,1381.358066,1194
10141,10040,76.48,1,8,2008,718.8803821,1009
10143,10270,98.54,1,8,2008,779.179706,1058
10144,10070,98.54,1,3,2008,765.382701,1049
10146,9820,76.08,1,3,2008,755.6733815,1034
10147,11100,116.84,1,5,2008,738.135711,1033
10148,10900,116.84,1,2,2008,728.9148952,1028
10150,10830,106,1,11,2009,783.2111721,1033
10155,9680,68.63,1,4,2009,286.9020898,1409
10159,9590,105.85,1,8,2009,270.8879019,1397
10160,9390,68.63,1,14,2009,267.0241874,1395
10161,9620,87.91,1,9,2009,278.4927881,1403
10166,10850,136.57,2,5,2007,1097.010378,1587
10169,11440,135.92,2,8,2007,1058.399526,1629
10172,11400,137.91,2,3,2007,1198.592941,1525
10174,10940,132.98,2,6,2007,1113.90154,1612
10178,11890,134.04,2,9,2007,1017.099345,1670
10180,13490,137,2,8,2008,1026.783661,1641
10182,9230,137,2,15,2006,439.5233389,1294
10184,10410,47,1,13,2007,407.4234843,1341
10186,10300,47,1,15,2008,490.5600123,1336
10190,8230,82,1,18,2006,483.3836323,1697
10192,9030,81.84,1,14,2007,484.3996617,1321
10194,9130,116,1,6,2008,485.7587549,1547
10198,13540,149,2,14,2003,1158.029785,915
10199,13590,148.68,2,3,2004,1171.542961,921
10205,11460,130.5,2,9,2007,656.9272667,1314
10206,11170,131.15,2,3,2007,634.3928198,1300
10207,11660,142.62,2,9,2007,674.776459,1341
10210,10140,109.95,1,2,2007,720.9329943,1368
10215,11580,143.82,2,3,2007,734.2372941,1464
10216,11340,90,1,2,2007,709.2361382,1438
10218,11270,127.43,2,2,2007,671.3050864,1395
10219,11660,90.28,1,3,2007,646.9087646,1371
10220,11250,128.26,2,2,2007,627.9549943,1350
10221,11240,109.07,1,9,2007,832.6439482,1457
10224,10970,103.81,1,5,2007,754.2604148,1405
10225,11580,167.89,2,3,2008,636.0361236,1540
10227,9220,139.23,2,7,2007,544.6502605,1743
10229,8080,138.64,2,7,2007,464.7273467,1797
10231,8700,138.57,2,8,2007,461.3467094,1799
10235,13100,66,1,3,2007,562.4344397,1830
10238,11870,135.88,2,15,2007,501.7288429,1787
10239,11360,118.46,1,6,2007,480.2794539,1772
10240,11710,119.11,2,6,2007,484.7188724,1777
