ID,HPRICE1,HSIZE,HNBATHR,HFLOOR,BUILDY,RILAK,NSCDIS,NPARK,URSUB,D_PMSP,D_PCBD,D_PRAILS
6217,8400,108.48,1,8,2009,0,1,0,1,587.9621481,1212,761.2138
6219,8410,102.43,1,8,2009,0,1,0,1,611.7248801,1228,777.7179
6220,8090,134.07,2,2,2009,0,1,0,1,595.2672633,1216,765.8657
6221,8360,96.68,1,8,2009,0,1,0,1,595.1784584,1218,767.2245
6223,8310,73,1,3,1995,0,0,0,1,3469.431454,1401,401.8832
6224,7900,61,1,6,1995,0,0,0,1,3460.136899,1404,404.9885
6225,8350,72.47,1,4,1996,0,0,0,1,3456.125622,1412,412.97
6226,7810,57,1,3,1997,0,0,0,1,3137.823684,1361,665.4189
6228,7590,78,1,2,1998,0,0,0,1,3115.901815,1360,663.9719
6229,8390,66,1,5,1998,0,0,0,1,3515.4067,1410,714.0836
6235,17920,310.58,2,24,2009,0,0,0,1,4820.035792,1516,490.979
6237,11580,146.32,2,7,2009,0,0,0,1,3834.265571,1444,499.4257
6238,10250,138.73,2,1,2009,0,0,0,1,3839.160954,1437,492.5914
6241,14240,180.06,2,2,2009,0,0,0,1,3869.369734,1434,489.9971
6243,11810,121.99,1,11,2009,0,0,0,1,3841.118703,1454,509.4741
6244,10710,169.15,2,1,2009,0,0,0,1,3829.540282,1460,515.3564
6247,7700,61,1,3,1985,0,0,0,1,3155.668726,1191,655.1526
6249,7860,67.5,1,4,1998,0,0,0,1,3133.131706,1172,636.3101
6250,7180,65,1,2,1985,0,0,0,1,4130.045149,1624,647.808
6253,7480,52.03,1,5,1990,0,0,0,1,639.1418795,1156,707.3157
6254,7610,47,1,1,1992,0,0,0,1,644.3146844,1145,697.2355
6255,8520,88,1,3,2003,0,0,0,1,656.904159,1155,706.9041
6256,7020,50,1,1,1985,0,1,0,1,228.163895,1027,578.9451
6257,7230,77,1,5,1985,0,1,0,1,242.5575646,1019,571.1412
6264,8520,88,1,3,2003,0,1,0,1,521.464742,1165,714.4759
6266,8410,62,1,1,1984,0,1,0,1,533.0405501,1177,726.6531
6270,8000,55,1,1,2005,0,1,0,1,481.258595,1135,686.7286
6275,7620,108.3,1,2,1998,0,0,0,1,1083.9923,1099,647.9835
6276,9480,132.66,2,1,2003,0,0,0,1,1098.074677,1075,623.9297
6283,7560,41,1,2,1999,0,0,0,1,4041.371648,1597,621.2979
6284,14270,290.34,2,1,2006,1,0,0,1,3813.662379,1339,845.5933
6286,19110,157.64,3,4,2007,1,0,0,1,3788.031429,1429,935.8701
6287,17350,207.25,3,4,2007,1,0,0,1,3806.535842,1403,909.5547
6291,11220,191.79,2,3,2007,1,0,0,1,3846.264643,1536,849.909
6294,15600,115.58,1,3,2007,1,0,0,1,3804.62978,1458,964.6331
6296,14660,195.83,2,2,2007,1,0,0,1,3803.122715,1447,953.8581
6297,15690,133.62,2,3,2007,1,0,0,1,3844.049064,1550,863.8947
6300,13780,195.12,2,2,2008,1,0,0,1,3842.120792,1410,916.285
6302,18350,184,3,2,2009,0,0,0,1,3730.361366,1410,915.9953
6304,18440,184,3,2,2009,0,0,0,1,3750.545235,1356,862.0884
6305,14570,290,3,1,2008,0,0,0,1,3776.507795,1333,839.0239
6306,15120,196,3,2,2009,0,0,0,1,3771.832378,1341,847.3475
6310,7480,91,1,4,1995,0,0,0,1,2179.29081,1219,904.7596
6312,7030,63,1,2,1986,0,0,0,1,2567.620639,1236,810.1062
6313,6280,50,1,4,1990,0,0,0,1,2541.298498,1219,793.1544
6316,6870,66,1,3,1986,0,0,0,1,3190.034176,1181,644.865
6317,6790,64,1,3,1986,0,0,0,1,2399.827431,2014,1420.29
6319,6900,44,1,6,1989,0,0,0,1,2412.66561,2005,1410.908
6322,7260,73,1,7,1993,0,0,0,1,1173.772805,1084,632.6152
6323,7740,56.9,1,6,1986,0,0,0,1,1701.096361,1127,812.9372
6324,7750,56,1,6,1996,0,0,0,1,1717.026546,1139,824.9561
6327,5870,51,1,6,2003,0,0,0,1,3014.520211,1776,1181.579
6328,5780,54.1,1,6,2004,0,0,0,1,3049.943362,1783,1188.796
6330,4700,55,1,4,2005,0,0,0,1,2772.777236,1772,1177.63
6332,7600,48,1,5,1988,0,0,0,1,257.1972843,1039,591.2247
6334,9400,103,1,5,2003,0,0,0,1,298.7101302,1051,603.1678
6335,8560,77,1,5,2009,1,0,0,1,4450.901341,1572,886.7553
6336,10300,133,2,24,2009,1,0,0,1,4442.338004,1565,879.0334
6337,8660,52,1,3,2009,1,0,0,1,4430.213636,1559,873.0169
6339,6910,69.2,1,4,1990,0,0,0,1,2352.105172,1490,1176.056
6340,7030,69.5,1,4,1997,0,0,0,1,2369.307455,1496,1181.664
6341,6840,69.22,1,4,1987,0,0,0,1,2181.95181,1694,1380.176
6342,7780,81,1,4,2000,0,0,0,1,2189.119327,1686,1372.082
6343,8230,82,1,2,2005,0,0,0,1,2176.91533,1683,1368.444
6344,7940,63,1,1,1989,0,0,0,1,599.7150994,1026,379.3828
6346,7470,42,1,3,1997,0,0,0,1,587.7175793,1007,360.5124
6347,12040,126.56,2,19,2007,0,0,0,1,4206.995711,1337,471.5415
6350,8710,200,2,20,2007,0,0,0,1,4201.338517,1643,684.5744
6352,8630,113,1,9,2002,0,0,0,1,3039.887282,1105,569.4432
6353,10130,87.21,1,3,2002,0,0,0,1,3024.00026,1115,579.0317
6354,7540,190,2,4,2003,0,0,0,1,3032.842028,1108,571.5221
6355,8260,60,1,6,1990,0,0,0,1,4074.16092,1549,863.4288
6356,8640,112.81,1,7,2002,0,0,0,1,4106.530681,1522,835.9151
6357,13380,14.07,0,1,2009,0,0,0,1,4070.770774,1536,850.0317
6358,8320,61,1,4,1990,0,0,0,1,3242.880727,1272,605.7565
6360,8560,77,1,6,1992,0,0,0,1,3230.15072,1153,861.9343
6363,8990,93,1,2,2000,0,0,0,1,1846.486838,1059,805.1973
6366,6960,67.62,1,3,1988,0,0,0,1,3394.813225,1451,452.4297
6371,6480,129.68,2,2,2007,0,0,0,1,3465.420437,1918,1141.054
6373,6440,116.38,2,1,2007,0,0,0,1,3553.419915,1868,1091.936
6374,6790,113.22,2,10,2007,0,0,0,1,3578.538187,1837,1060.326
6376,6880,107.33,2,5,2007,0,0,0,1,3419.551865,1948,1171.379
6380,6700,122.59,2,5,2007,0,0,0,1,3449.785198,1925,1148.086
6382,6950,120.05,2,5,2007,0,0,0,1,3508.561612,1881,1104.87
6384,9510,140.21,2,5,2009,0,0,0,1,3240.354112,1750,1396.402
6385,9490,87,1,3,2010,0,0,0,1,3240.160361,1763,1409.255
6386,8350,82,1,6,2010,0,0,0,1,3247.557078,1760,1406.351
6389,3910,82.59,1,1,2008,0,0,0,1,3125.97349,1835,1240.601
6390,3950,61.25,1,9,2008,0,0,0,1,3116.201388,1703,1349.712
6392,4590,61.32,1,2,2008,0,0,0,1,3126.147259,1691,1337.294
6393,6580,86.99,1,4,2009,0,0,0,1,3196.006014,1852,1257.822
6396,7500,140.76,2,10,2009,0,0,0,1,3243.946148,1879,1285.37
6398,7490,140.21,2,10,2009,0,0,0,1,3155.636671,1841,1246.866
6399,7490,139.63,2,2,2009,0,0,0,1,3167.890983,1845,1250.439
6401,7490,86.71,1,2,2009,0,0,0,1,3168.51039,1712,1358.951
6403,7490,86.72,1,2,2009,0,0,0,1,3179.891875,1705,1351.939
6404,7660,140.21,2,10,2009,0,0,0,1,3144.268384,1681,1327.536
6406,9510,204.78,3,11,2010,0,0,0,1,3190.664262,1713,1359.735
6407,9410,82.17,1,3,2010,0,0,0,1,3198.758461,1721,1367.062
6408,9390,139.92,2,8,2010,0,0,0,1,3212.278072,1708,1354.344
6409,9060,139.83,2,3,2010,0,0,0,1,3202.258056,1698,1344.783
6410,10390,206.74,2,11,2010,0,0,0,1,3245.210281,1729,1375.039
6411,10110,148.43,2,1,2010,0,0,0,1,3237.842163,1722,1368.178
6414,9350,203.75,2,11,2010,0,0,0,1,3263.883016,1719,1365.794
6417,9990,87.76,1,1,2010,0,0,0,1,3271.357263,1711,1357.896
6418,9960,189.04,2,11,2010,0,0,0,1,3297.848749,1726,1372.097
6421,9340,136,2,2,2010,0,0,0,1,3330.998667,1746,1392.282
6422,7230,148,2,1,2010,0,0,0,1,3324.033492,1738,1384.057
6423,7550,59.76,1,3,1993,0,0,0,1,3895.186776,1473,528.8127
6424,13750,126,1,1,1995,0,0,0,1,3884.78476,1476,531.3202
6425,9140,84,1,3,2000,0,0,0,1,3869.092214,1488,543.8101
6426,7720,66,1,5,1985,0,0,0,1,3794.44749,1558,613.6707
6428,8240,71.46,1,1,1992,0,0,0,1,3783.580049,1559,614.5158
6430,7380,83,1,6,2001,0,0,0,1,2202.237048,1456,1141.903
6433,11970,130,1,12,2003,0,0,0,1,2691.583898,1131,790.3943
6434,9760,82,1,4,2003,0,0,0,1,2674.850905,1140,799.1285
6436,7390,80,1,1,2002,0,0,0,1,3571.96373,1565,868.9934
6437,7440,80,1,1,2002,0,0,0,1,3553.52714,1556,860.3005
6440,8010,140,2,4,2007,0,0,0,1,562.6397949,1061,413.8506
6441,6140,40,1,4,1986,0,0,0,1,3544.491255,1961,1184.028
6442,7050,74.5,1,6,1996,0,0,0,1,3530.397946,1952,1175.93
6443,7050,60,1,5,1997,0,0,0,1,3518.721845,1962,1185.947
6447,11580,130,2,1,2007,0,0,0,1,4016.475781,1942,921.3444
6448,7780,71,1,1,1994,0,0,0,1,3671.757494,1737,1041.324
6451,7690,73,1,4,1994,0,0,1,1,4030.450685,1903,916.7245
6456,7070,72,1,3,2009,0,0,0,1,4115.348422,1970,825.2477
6459,8100,102,2,2,2001,0,0,1,1,4144.453264,1961,940.1941
6461,7560,71,1,1,1994,0,0,0,1,3803.198642,1820,1002.172
6462,7510,83,1,6,1995,0,0,0,1,3802.097977,1841,1023.597
6464,7240,64,1,7,1990,0,0,0,1,3689.25139,1839,1062.542
6465,5840,38,1,6,1990,0,0,0,1,3683.130793,1831,1054.344
6466,7060,72,1,3,1988,0,0,0,1,4091.981596,2114,1092.954
6467,6950,53.01,1,7,1990,0,0,0,1,4078.347191,2088,1067.048
6470,7450,73,1,3,1996,0,0,0,1,4059.595314,1968,946.9878
6471,7230,39,1,4,1998,0,0,0,1,4048.587801,1948,927.3909
6472,6930,62,1,2,1980,0,0,0,1,605.771189,1245,796.3617
6475,7130,113.44,1,9,2009,0,0,0,1,2740.477608,1806,1211.605
6476,7130,115.97,1,2,2009,0,0,0,1,2725.486696,1816,1221.897
6477,7130,79.59,1,8,2009,0,0,0,1,2675.489171,1852,1258.343
6478,7130,136.78,2,2,2009,0,0,0,1,2658.401407,1864,1270.407
6479,7880,137.4,2,3,2009,0,0,0,1,2747.976595,1822,1227.427
6480,9060,113.87,1,9,2009,0,0,0,1,2733.768525,1830,1236.386
6485,7130,113.41,1,9,2009,0,0,0,1,2706.536541,1876,1281.538
6487,9010,114,1,3,2007,0,0,0,1,2912.262781,1729,1033.644
6489,9370,132,1,7,2010,0,0,0,1,2877.053543,1754,1058.155
6491,7050,85.7,1,2,2007,0,0,0,1,2735.180128,1785,1191.027
6492,6950,85.32,1,5,2007,0,0,0,1,2699.305186,1811,1217.122
6493,7010,85.25,1,2,2007,0,0,0,1,2686.993303,1821,1226.912
6494,7020,118.66,2,1,2007,0,0,0,1,2738.035378,1710,1356.79
6495,7010,118.66,2,1,2007,0,0,0,1,2750.967053,1703,1349.579
6498,7050,107.7,1,6,2007,0,0,0,1,2801.419129,1660,1306.621
6501,7090,122.71,2,2,2007,0,0,0,1,2793.010833,1666,1312.818
6502,6020,92.93,1,8,2007,0,0,0,1,2783.199834,1687,1333.021
6503,5880,81.85,1,1,2007,0,0,0,1,2794.098261,1683,1329.043
6504,6020,155.38,2,8,2007,0,0,0,1,2817.247449,1659,1305.586
6505,5940,114.25,1,2,2007,0,0,0,1,2830.779521,1654,1300.743
6508,7120,87.76,1,8,2007,0,0,0,1,2840.259891,1636,1282.345
6511,6760,85.3,1,2,2007,0,0,0,1,2868.530313,1612,1258.245
6513,7260,99.9,1,2,2007,0,0,0,1,2759.008561,1693,1339.103
6518,8530,88.4,1,15,2008,0,0,0,1,2895.350264,1792,1198.081
6523,9120,134.16,2,3,2008,0,0,0,1,2814.476894,1792,1197.974
6524,9120,141.35,2,12,2008,0,0,0,1,2838.002185,1811,1217.143
6526,15610,89.78,1,32,2007,0,0,1,1,130.2643243,594,699.8275
6529,11410,59.15,1,4,2010,0,0,0,1,3026.137579,1032,868.895
6530,9660,112,1,5,1998,0,0,0,1,3028.633816,1225,731.96
6531,7940,68,1,4,1998,0,0,0,1,3022.553716,1225,731.7643
6532,7620,140,2,6,2000,0,0,0,1,2997.675771,1201,708.2979
6536,9060,78.14,1,3,2008,0,0,0,1,2822.609742,1110,769.0643
6541,10400,114,2,8,2010,0,0,0,1,2843.035837,1127,786.0791
6542,8610,119.98,2,21,2007,0,0,0,1,3390.235699,1514,731.7736
6544,7910,119.5,2,22,2007,0,0,0,1,3380.888365,1479,696.4257
6547,9620,174.91,2,5,2007,0,0,0,1,3405.470369,1293,492.469
6549,9170,149.51,2,4,2007,0,0,0,1,3397.215039,1311,510.5855
6551,9780,157.29,2,2,2008,0,0,0,1,3454.885051,1343,542.4874
6553,8960,148.85,2,25,2008,0,0,0,1,3563.842006,1460,764.4857
6554,8480,176.29,2,3,2008,0,0,0,1,3555.312497,1454,758.5645
6555,8150,117.16,1,25,2008,0,0,0,1,3468.509505,1401,705.3455
6557,8550,65.61,1,2,1997,0,0,0,1,3460.103307,1437,741.0319
6558,10190,136,2,25,2008,0,0,0,1,3444.089457,1454,758.0491
6561,7180,80,1,17,2004,0,0,0,1,1971.113644,1028,942.3885
6569,9730,51,1,4,2001,1,0,0,1,4576.11311,1788,1330.514
6570,9730,51,1,4,2001,1,0,0,1,4416.168288,1685,1227.275
6575,9230,51.9,1,20,2005,0,0,0,1,3049.219192,1419,636.3306
6576,9880,101,1,5,2007,0,0,0,1,2962.626564,1233,740.4351
6577,9250,125.65,2,15,2008,0,0,0,1,2938.638244,1215,722.6008
6578,10620,46,1,15,2009,0,0,0,1,2919.36456,1204,711.4161
6579,7590,119.4,1,5,2007,0,0,0,1,3115.740287,1577,1223.353
6580,7560,119.4,1,2,2007,0,0,0,1,3102.903469,1577,1223.664
6581,7650,119.65,1,5,2007,0,0,0,1,3104.192947,1561,1207.407
6583,7650,101.36,1,2,2007,0,0,0,1,3247.625099,1688,1334.843
6585,7730,132.34,1,9,2007,0,0,0,1,3223.061486,1662,1308.498
6586,7420,100.47,1,2,2007,0,0,0,1,3210.717159,1657,1303.979
6587,8550,137,2,11,2005,0,0,0,1,3170.371869,1614,1260.194
6588,7710,135,2,6,2007,0,0,0,1,3145.779098,1592,1238.108
6590,8480,66,1,3,1991,0,0,0,1,2971.162962,1653,1059.274
6592,7530,93,1,1,2005,0,0,0,1,2969.784496,1673,1079.161
6593,7200,71.25,1,2,1984,0,0,0,1,2639.582563,1384,1069.605
6596,7330,64,1,5,1997,0,0,0,1,4168.925339,1665,688.9579
6597,6990,41,1,7,1998,0,0,0,1,4151.999869,1668,691.7621
6599,9240,83,1,7,2002,0,0,0,1,4242.064975,1691,892.3826
6601,8990,83,1,7,2003,0,0,0,1,4261.294334,1674,874.8558
6602,7140,48.17,1,4,1988,0,0,0,1,2062.88196,1185,871.0073
6603,6840,61,1,6,1990,0,0,0,1,2047.959323,1172,858.0894
6606,7180,120,2,5,2003,0,0,0,1,1030.358996,1388,741.0237
6610,7800,45,1,1,1985,0,0,0,1,1496.933843,1066,752.0367
6612,8060,99,1,2,2002,0,0,0,1,1478.987088,1068,754.2048
6617,8650,126,2,2,2002,0,0,0,1,1745.149201,1159,844.585
6620,9930,124,2,3,1998,1,0,0,1,3638.449847,1318,1148.967
6622,10670,115,1,10,2003,1,0,0,1,3857.837998,1538,988.7902
6624,9940,60.37,1,5,1998,1,0,0,1,3435.373806,1145,1072.343
6625,10270,126,2,3,1998,1,0,0,1,3425.497915,1136,1063.976
6626,10080,142.5,2,6,1998,1,0,0,1,3417.369001,1131,1058.7
6631,8270,142,2,2,1998,1,0,0,1,3624.817486,1319,1149.082
6632,9280,95,1,6,2000,1,0,0,1,3601.696399,1294,1124.744
6633,9470,171,2,22,2005,1,0,0,1,3575.610801,1246,1174.194
6636,10590,122,1,5,2004,1,0,0,1,3695.925622,1437,887.1035
6638,10950,314,3,18,2008,1,0,0,1,3644.537361,1343,1035.601
6640,7480,38,1,3,1992,1,0,0,1,4263.19652,1621,935.2493
6641,7690,66,1,1,1995,1,0,0,1,4247.648091,1489,802.925
6642,7230,81,1,7,1987,1,0,0,1,4232.624445,1429,742.9284
6643,7860,38.34,1,3,1989,1,0,0,1,4261.135888,1456,770.636
6644,7640,63,1,2,1997,1,0,0,1,4267.956071,1446,760.445
6648,7850,77.81,1,6,1996,0,0,0,1,3229.613881,1411,628.4609
6649,7350,62,1,5,1996,0,0,0,1,3215.935063,1395,612.3222
6651,5960,104.11,1,2,2007,0,0,0,1,3061.782351,1672,975.9297
6652,8910,83,1,5,2006,0,0,0,1,3127.442122,1625,929.4694
6653,7360,67,1,6,1998,0,0,0,1,3092.896706,1466,1151.796
6655,6860,103,2,7,2002,0,0,0,1,3092.375589,1475,1161.295
6657,8340,78.12,1,4,2005,0,0,0,1,2473.447773,1391,1077.287
6660,7110,79,1,5,2000,0,0,0,1,1957.994973,1718,1404.241
6661,7940,79,1,3,2000,0,0,0,1,1934.6269,1736,1422.33
6662,7540,63,1,2,2003,0,0,0,1,1924.774927,1742,1428.003
6663,7350,84,1,3,2004,0,0,0,1,1863.812937,1809,1495.012
6665,5970,130,1,6,2006,0,0,0,1,1761.273559,2073,1759.012
6668,8250,118,2,2,2005,0,0,0,1,2073.506583,1391,1077.111
6669,11330,123,1,20,2007,1,0,0,1,4821.971763,1888,1089.354
6672,12100,116.05,1,30,2007,1,0,0,1,4619.71638,1815,1015.981
6677,11100,181.23,2,2,2009,1,0,0,1,4621.685378,1725,926.0569
6679,10770,166,2,35,2007,1,0,0,1,4720.496848,1838,1039.559
6681,6990,58.79,1,4,1986,0,0,0,1,3695.336433,1561,930.4271
6682,6710,68.35,1,6,1995,0,0,0,1,3674.216181,1560,929.3605
6684,6800,77,1,4,1986,0,0,0,1,3288.289862,1453,757.2333
6685,8680,33.56,1,1,1986,0,0,0,1,3280.872027,1447,751.0369
6686,7260,51.65,1,1,1990,0,0,0,1,3264.963086,1466,770.0611
6688,10090,100,1,2,1990,0,0,0,1,3206.030768,1280,583.8382
6690,9870,96,2,2,2003,0,0,0,1,3168.685148,1290,594.0477
6692,10570,97.31,2,1,2003,0,0,0,1,3181.642168,1290,593.8482
6694,8650,72,1,2,1989,0,0,0,1,3112.86557,1173,881.7229
6697,12840,129.69,2,2,2008,0,0,0,1,2800.272383,1589,1024.442
6699,12840,119.74,2,2,2008,0,0,0,1,2841.75849,1519,1164.796
6701,12830,111.88,2,2,2008,0,0,0,1,2852.907792,1540,1185.419
6702,13570,109.94,2,3,2008,0,0,0,1,2803.297659,1597,1032.276
6709,8960,43.05,1,2,1987,0,0,0,1,3690.230406,1642,697.334
6710,7480,51,1,4,1993,0,0,0,1,3657.553433,1662,717.406
6715,7400,70.3,1,5,1982,0,0,0,1,1824.770557,1446,1192.116
6716,6610,49,1,4,1986,0,0,0,1,1819.24334,1428,1173.655
6718,6940,45,1,4,1986,0,0,0,1,1830.316292,1419,1165.361
6721,8110,40,1,3,1990,0,0,0,1,2766.391274,1235,742.1279
6728,9960,87.86,1,2,2008,0,0,0,1,365.1803919,1141,494.1626
6730,11040,90.48,1,1,2009,0,0,0,1,414.7222679,1109,461.9526
6731,11490,87.84,1,7,2009,0,0,0,1,422.5364955,1104,457.4385
6735,7750,83,1,3,2010,0,0,0,1,389.6286561,1120,473.5912
6738,8420,79,1,1,1995,0,0,0,1,4118.644866,1476,531.8358
6739,7320,41,1,1,1988,0,0,0,1,2702.844862,1299,806.6218
6745,6840,48.5,1,6,1988,0,0,0,1,2618.580841,1357,1042.884
6748,7010,43.5,1,5,1990,0,0,0,1,2291.055379,1368,1054.342
6750,8060,52,1,1,1992,0,0,0,1,2277.255246,1359,1044.849
6751,7410,56.87,1,3,1987,0,0,0,1,2239.303872,1331,1017.082
6755,7060,138,2,7,2000,0,0,0,1,2294.979117,1519,1204.629
6756,7800,110,1,7,2002,0,0,0,1,2272.920327,1531,1217.037
6764,7750,77,1,4,1995,0,0,0,1,3083.380849,1646,950.2185
6768,7560,41.87,1,1,1988,0,1,0,1,271.293375,985,534.4556
6769,7360,66,1,5,1990,0,1,0,1,282.9432062,992,541.0242
6771,7170,85,1,3,1995,0,0,0,1,589.2748299,1057,670.7423
6773,7400,47,1,7,1990,0,0,0,1,1295.518646,991,767.6323
6776,9180,80,1,4,2000,0,0,0,1,1304.408971,984,760.3005
6778,10550,85,1,1,2005,0,0,0,1,1284.055294,968,744.6828
6782,9840,122,1,12,2000,1,0,0,1,3960.885319,1468,918.3666
6783,9840,122,1,12,2003,1,0,0,1,3944.730777,1449,899.3931
6791,7770,46.2,1,2,1982,0,0,0,1,2830.614898,1198,857.5254
6793,9600,42.56,1,4,1990,0,0,0,1,2829.180667,1191,850.8007
6794,7350,48,1,2,1983,0,0,0,1,2762.574881,1160,818.9274
6795,9610,42.56,1,4,1990,0,0,0,1,2754.132287,1158,817.2303
6796,7250,105,1,3,1998,0,0,0,1,2730.400765,1150,809.7676
6798,8290,118,1,5,2005,0,0,0,1,2816.352057,1521,1207.294
6799,8280,118,2,6,2005,0,0,0,1,2792.900065,1501,1186.853
6800,10030,85,1,4,2006,0,0,0,1,2697.450654,1662,1347.674
6802,7880,200,2,6,2006,0,0,0,1,2632.703282,1612,1298.182
6804,8430,143,2,2,2004,0,0,0,1,1962.061723,1124,869.7143
6807,8310,80,1,4,1990,0,0,0,1,3177.338238,1134,970.3789
6809,7630,101,1,1,1989,0,0,0,1,3353.959835,1532,532.7425
6810,11920,83.6,1,1,1995,0,0,0,1,3390.659263,1540,541.2421
6814,8250,40,1,5,1997,0,0,0,1,3541.87302,1270,603.5707
6816,7200,51.82,1,6,1998,0,0,0,1,3325.011143,1901,1205.594
6817,7550,73,1,1,1998,0,0,0,1,3353.745767,1883,1187.111
6819,7070,112.6,2,6,2002,0,0,0,1,3664.926735,1749,1053.141
6821,5960,170,2,6,2006,0,0,0,1,3705.820242,1759,1063.197
6822,8250,52,1,3,2000,0,0,0,1,4146.380562,1986,841.4413
6823,7770,75,1,7,1998,0,0,0,1,3544.485767,1743,1047.207
6824,7590,43.6,1,3,1998,0,0,0,1,3509.56845,1767,1071.016
6825,8280,51.58,1,3,1998,0,0,0,1,3554.804482,1735,1039.615
6826,7510,64.49,1,2,2000,0,0,0,1,3706.296084,1844,1026.865
6827,7480,76,1,6,2000,0,0,0,1,3730.059228,1826,1008.961
6829,12630,145,1,1,2000,0,0,0,1,1104.259764,1019,567.7844
6830,9220,133,1,1,2003,0,0,0,1,1116.137107,1017,565.8196
6834,6850,42.93,1,7,1998,0,0,0,1,3117.988795,1338,641.8955
6835,8030,44,1,3,1989,1,0,0,1,4188.142858,1589,1131.77
6836,9800,64,1,5,1997,1,0,0,1,4148.814348,1584,1126.094
6838,12620,87.05,1,26,2010,0,0,0,1,1383.117226,1176,789.0496
6840,16140,42.73,1,31,2008,0,0,1,1,1473.538081,1231,708.3708
6842,9820,81.06,1,27,2007,0,1,0,1,4060.44721,1329,270.8324
6844,8590,44,1,8,2009,0,1,0,1,4042.724313,1330,272.1853
6845,8790,44.15,1,12,2010,0,1,0,1,4060.164594,1323,265.2223
6850,9660,79,1,6,2002,0,0,0,1,2496.179098,1368,1053.426
6852,7240,118,1,6,2006,0,0,0,1,2478.763822,1358,1043.761
6853,6660,75,1,3,1982,0,0,0,1,1953.986224,1545,1290.526
6854,7170,51,1,6,1990,0,0,0,1,1950.153209,1492,1177.721
6856,7520,126,1,1,2000,0,0,0,1,3467.435647,1465,769.2988
6858,7960,130,2,6,2007,0,0,0,1,3451.372102,1474,778.1318
6859,8920,83,1,5,2006,0,0,0,1,3136.854344,1612,916.3485
6861,8620,102,1,5,2008,0,0,0,1,3096.397742,1641,945.7018
6867,9740,100,1,4,2005,0,0,0,1,3932.423596,1336,391.2943
6868,7460,43,1,3,1996,0,0,0,1,1010.447081,1048,823.7612
6869,9050,71,1,6,2000,0,0,0,1,1012.878109,1056,832.4431
6870,8330,90,1,5,2007,0,0,0,1,998.4155268,1058,833.892
6871,11600,101,1,1,1998,0,1,0,1,544.2436614,1193,745.0836
6872,9250,107,2,1,2002,0,1,0,1,522.8875387,1174,725.8328
6876,9740,100,1,5,2007,0,0,0,1,2075.50882,1273,959.102
6879,10120,99,1,5,2006,0,0,0,1,2052.518018,1287,972.6647
6881,8470,163,1,6,2007,0,0,0,1,3489.017607,1896,1119.607
6884,8470,156.74,2,3,2008,1,0,0,1,4424.284545,1545,859.4297
6888,11810,46,1,4,2009,0,1,0,1,861.3577631,798,1428.316
6889,15590,44,1,5,2008,0,1,0,1,860.1964264,799,1429.67
6894,12450,89.7,1,1,2000,0,0,0,1,1365.345394,858,1591.979
6895,12560,89.7,1,1,2000,0,0,0,1,1376.524776,859,1593.339
6896,7340,63.5,1,3,2002,0,0,0,1,789.142846,1695,2620.308
6899,10260,33.1,1,3,1990,0,0,1,1,113.2772764,475,769.4575
6900,9420,58,1,1,1994,0,0,1,1,118.9590438,479,773.581
6901,11020,78,1,5,1994,0,0,1,1,129.2885495,487,781.0281
6903,8140,55,1,1,1990,0,0,0,1,2995.641392,1433,1078.361
6904,8010,80,1,3,1998,0,0,0,1,3029.718131,1456,1102.203
6910,12320,114,1,4,2004,0,0,1,1,539.5896024,937,1863.027
6912,8570,48,1,2,1990,0,1,0,1,231.9745985,422,1347.83
6913,9360,45,1,6,1991,0,1,0,1,236.2446133,692,1617.412
6915,10140,84,1,9,2006,0,0,0,1,2170.426806,1984,1374.558
6916,8580,120,1,11,2008,0,0,0,1,2158.101574,1968,1359.078
6918,8920,57,1,23,2000,0,0,0,1,436.7987313,455,1185.366
6922,7510,52,1,4,1992,0,0,0,1,1001.497859,1581,1133.008
6923,7820,60.4,1,6,1998,0,0,0,1,976.7963257,1597,1149.088
6927,8840,67,1,5,1999,0,0,0,1,507.5027636,1585,840.2329
6928,8190,136,2,2,2000,0,0,0,1,506.7463894,1582,837.121
6929,8390,132,2,2,2000,0,0,0,1,486.9078726,1597,851.7162
6930,10610,65,1,7,1991,0,1,0,1,219.6676098,690,1615.359
6931,12330,55,1,2,1994,0,1,0,1,216.4065397,437,1362.206
6934,9630,58.34,1,6,1989,0,0,1,1,594.7215079,754,1256.365
6937,8080,105,1,7,1995,0,0,0,1,934.1463978,1565,1117.052
6939,11370,32,1,4,2007,0,0,1,1,3013.118307,2099,1661.919
6940,11270,32.49,1,10,2007,0,0,1,1,3011.482114,2090,1653.404
6941,11280,32.41,1,10,2007,0,0,1,1,3022.65012,2087,1650.367
6942,7430,50.38,1,3,1983,0,0,0,1,1078.690169,1250,377.1864
6943,7330,58.7,1,2,1988,0,0,0,1,1072.401488,1243,370.2263
6944,8670,65.03,1,5,1999,0,0,0,1,1087.763278,1241,368.3455
6947,7690,66.3,1,6,1990,0,0,0,1,1341.215242,1259,459.3373
6948,11840,83.04,1,10,2000,0,0,0,1,351.3412059,497,1228.126
6949,11700,59,1,10,2004,0,0,0,1,371.8373839,488,1218.363
6950,12090,94,1,6,2000,0,0,0,1,349.6729507,488,1218.669
6953,12080,133.18,2,4,2007,0,1,0,1,524.7143111,620,1376.642
6954,14410,134.53,2,30,2007,0,1,0,1,529.5654643,624,1380.492
